19313,INDB RJPB  E
19314,INDORE EXPRE
19321,INDB RJPB EX
19322,RJPB INDB EX
19323,INTERCITY EX
19324,INDB INTERCI
19325,IND AMRITSAR
19326,ASR INDB EXP
19327,RTM-UDZ PASS
19328,COR-RTM PASS
19329,VEER BHUMI E
19330,VIRBHUMI COR
19331,KCVL INDORE
19332,INDB KCVL EX
19401,ADI LUCKNOW
19402,LKO ADI EXP
19403,SULTANPUR EX
19404,SLN ADI EXP
19407,ADI VARANASI
19408,BSB ADI EXP
19409,GORAKHPUR EX
19410,GKP ADI EXP
19411,AJMER INTERC
19412,INTERCITY EX
19413,KOLKATA EXPR
19414,KOAA ADI EXP
19415,ADI SVDK EXP
19416,SVDK ADI EXP
19419,MAS ADI EXPR
19420,ADI CHENNAI
19421,ADI PNBE EXP
19422,PNBE ADI EXP
19565,UTTARANCHAL
19566,UTTARANCHAL
19567,VIVEK EXP
19568,VIVEK EXPRES
19571,RJT-PBR EXP
19572,PBR-RJT  EXP
19573,JAIPUR EXPRE
19574,JP OKHA EXP
19575,OKHA  NDT EX
19576,NDT OKHA EXP
19577,TEN  JAM EXP
19578,JAM TEN EXPR
19579,RJT DEE EXPR
19580,DEE RJT EXP
19601,UDZ NJP EXP
19602,NJP UDZ EXPR
19607,KOAA AII EXP
19608,AII KOAA EXP
19609,UDZ HW EXP
19611,AJMER ASR EX
19612,ASR AJMER EX
19613,AJMER ASR EX
19614,ASR AII EXP
19659,SHM UDZ EXPR
19660,UDZ SHM EXP
19665,KURJ UDZ EXP
19666,UDZ KURJ EXP
19707,ARAVALI EXPR
19708,ARAVALI EXPR
19709,KAVI GURU EX
19710,KYQ JP KAVIG
19711,JP BPL EXP
19712,BPL JAIPUR E
19713,JP SC EXP
19714,SC JP EXP
19715,JP LJN EXP
19716,LJN JP EXP
19717,JP CDG INTER
19718,CDG JP INTER
19803,KOTA-SVDK WE
19804,SVDK-KOTA WE
19805,KOTA-UHP WEE
19806,UHP-KOTA WEE
19807,KOTA-JP EXP
19808,JP-KOTA EXP
20501,AGTL - ANVT
20502,ANVT - AGTL
20601,MAS-MDU WEEK
20602,MDU-MAS WEEK
20651,SBC-SMET SF
20652,SMET-SBC  SF
20809,SBP-NED NAGA
20810,NED-SBP NAGA
20811,VSKP-NANDED
20812,NANDED-VSKP
20813,PURI-JODHPUR
20814,JODHPUR-PURI
20815,TATA-VSKP WE
20816,VSKP-TATA WE
20817,BBS-NDLS VIA
20818,NDLS-BBS VIA
20889,HWH BZA HUMS
20890,BZA HWH HUMS
20901,LINK EXPRESS
20902,LINK EXPRESS
20903,MAHAMANA SUP
20904,MAHAMANA SUP
21067,LTT-PBH-RBL
21068,RBL-PBH-LTT
21107,KURJ-BSB LIN
21108,KURJ-BSB LIN
21125,INDORE BHIND
21126,BIX - INDB E
22101,CSMT-MMR RAJ
22102,MMR-CSMT RAJ
22103,LTT-FD EXPRE
22104,FD-LTT SUPER
22105,INDRAYANI EX
22106,INDRAYANI EX
22109,LTT NZM AC E
22110,NZM LTT AC E
22111,BSL-NGP INTE
22112,NGP-BSL INTE
22113,LTT-KCVL BI-
22114,KCVL-LTT BI-
22115,LTT-KRMI AC
22116,KRMI-LTT AC
22117,PUNE-AMI AC
22118,AMI-PUNE AC
22119,CSTM-KRMI TE
22120,KRMI-CSTM TE
22121,LTT-LKO AC S
22122,LKO-LTT AC S
22123,PUNE-AJNI AC
22124,AJNI-PUNE-AC
22125,NGP-ASR AC E
22126,ASR-NGP AC E
22127,LTT-KZJ ANAN
22128,KZJ-LTT ANAN
22131,GYAN GANGA E
22132,GYAN GANGA S
22133,SUR-YPR EXP
22134,YPR-SUR EXP
22135,NGP-REWA EXP
22136,REWA-NGP EXP
22137,PRERANA EXPR
22138,PRERANA EXPR
22140,SUR-CSMT EXP
22143,CSMT-BIDAR E
22144,BIDAR-CSMT E
22145,PVR - MIRAJ
22146,MRJ -PVR SUP
22147,DR-SNSI SF E
22148,SNSI-DR SF E
22149,ERS-PUNE SF
22150,PUNE-ERS SF
22151,PUNE-KZJ SF
22152,KZJ-PUNE SF
22161,BHOPAL-DAMOH
22162,DAMOH-BHOPAL
22163,BPL-KURJ MAH
22164,KURJ-BPL MAH
22165,BPL-SGRL SF
22166,SGRL-BPL SF
22168,NZM-SGRL SF
22181,JBP-NZM DAIL
22182,NZM-JBP DAIL
22187,HBJ-JBP INTE
22188,JBP-HBJ INTE
22189,JBP-REWA INT
22190,REWA-JBP INT
22191,IND-JBP OVER
22192,JBP- IND OVE
22201,DURONTO EXPR
22202,DURONTO EXPR
22203,VSKP-SCAC DU
22204,SC-VSKP AC
22205,MAS-MDU DURA
22206,MDU-MAS  DUR
22207,MAS-TVC AC E
22208,TVC-MAS AC E
22209,NDLS DURONTO
22210,BCT DURONTO
22213,SHM-PNBE DUR
22214,PNBE - SHM D
22307,MTD-BKN
22308,BKN-MTD
22309,HWH NJP AC E
22310,NJP HWH AC
22321,HOOL EXP
22322,HOOL EXP
22323,KOAA GCT SHA
22324,GCT KOAA WEE
22351,PPTA - YPR E
22352,YPR - PPTA E
22356,CDG - PPTA S
22387,BLACKDIMOND
22388,BLACKDIAMOND
22401,DEE-UHP AC E
22402,UHP-DEE AC E
22403,PDY-NDLS WEE
22404,NDLS-PDY WEE
22405,BGP-ANVT GAR
22406,ANVT-BGP GAR
22407,BSB-ANVT GAR
22408,ANVT-BSB GAR
22409,GAYA -ANVT G
22410,ANVT-GAYA GA
22411,NHLN-NDLS AC
22412,NDLS-NHLN AC
22413,MAO-NZM RAJD
22414,NZM-MAO RAJD
22415,SUPERFAST AC
22416,NDLS-VSKP AC
22417,MAHAMANA EXP
22418,MAHAMANA EXP
22419,GCT-ANVT SUH
22420,ANVT-GCT SUH
22421,DEE BGKT SF
22422,BGKT DEE SF
22423,GKP-ASR SUPE
22424,ASR-GKP SUPE
22427,BUI-ANVT SUF
22428,ANVT-BUI SUF
22429,DLI-PTK EXP
22430,PTK-DLI SUPE
22431,ALD-UHP BI-W
22432,UHP-ALD BI-W
22433,GCT-ANVT EXP
22434,ANVT-GCT EXP
22441,ALD-CNB-INTE
22442,CNB-ALD-INTE
22443,CNB-BDTS EXP
22444,BDTS  CNB EX
22445,CNB ASR SUPE
22446,ASR CNB EXPR
22447,NZM-KURJ-S.K
22448,NZM-KURJ-S.
22451,BDTS - CDG E
22452,CDG - BDTS E
22453,RAJYA RANI E
22454,RAJYA RANI E
22455,SNSI-KLK SUP
22456,KLK-SNSI SUP
22457,NED-NLDM SUP
22458,NLDM-NED SUP
22461,SHRI SHAKTI
22462,SHRI SHAKTI
22463,MTD-BKN  LIN
22464,BKN-MTD  LIN
22471,BKN DEE SF E
22472,DEE BKN SF E
22473,BKN BDTS SF
22474,BDTS BKN SF
22475,BKN CBE AC S
22476,CBE BKN AC S
22477,JU JP SF EXP
22478,JP JU SF EXP
22481,JU DEE SF EX
22482,DEE JU SF EX
22483,JU GIMB SF E
22484,JODHPUR EXPR
22487,RDP-KIR EXPR
22488,KIR-RDP EXPR
22497,SGNR TPJ HUM
22501,SBC - NTSK S
22502,NTSK - SBC S
22511,KARMABHOOMI
22512,KARMABHOOMI
22531,chhapra-math
22532,mathura - ch
22601,MAS-SNSI EXP
22602,SNSI-MAS EXP
22603,KGP VM BI-WK
22604,VM-KGP BI-WK
22605,PRR-VM WKLY
22606,VM-PRR WKLY
22607,BANGALORE SF
22608,ERNAKULAM SF
22609,MAQ-CBE INTE
22610,CBE-MAQ INTE
22611,MAS NJP EXPR
22612,NJP MAS EXPR
22613,MAS-HLZ WEEK
22614,HLZ-MAS WEEK
22615,TPTY-CBE  EX
22616,CBE-TPTY EXP
22617,SBC-TPTY  EX
22618,TPTY-SBC  EX
22619,BSP TEN  WEE
22620,TEN BSP  WEE
22621,RMM-CAPE SUP
22622,CAPE-RMM SUP
22623,MS MDU SUPER
22624,MDU MS SUPER
22625,MAS-SBC AC D
22626,SBC-MAS AC D
22627,TPJ-TVC INTE
22628,TVC-TPJ INTE
22629,DADAR TEN EX
22630,TEN DR EXPRE
22631,MAS-BKN ANUR
22632,BKN-MAS  ANU
22633,NIZAMUDDIN E
22634,NZM TVC SF E
22635,MAQ INTERCIT
22636,MAQ-MAO SF I
22637,WEST COAST E
22638,WEST COAST E
22639,ALLEPPEY EXP
22640,CHENNAI EXPR
22641,SHALIMAR EXP
22642,SHM TVC SF E
22643,PATNA EXPRES
22644,PNBE ERS EXP
22645,AHILYANAGARI
22646,AHILYANAGARI
22647,KRBA TVC EXP
22648,TVC KRBA SF
22649,YERCAUD EXPR
22650,YERCAUD EXP
22651,MAS-PGT  EXP
22652,PGT-MAS SF E
22653,TVC-NZM WKLY
22654,NZM-TVC WKLY
22655,TVC-NZM WKLY
22656,NZM-TVC WKLY
22659,KCVL-DDN  EX
22660,DDN KCVL SUP
22661,MS-RMM SUPER
22662,RMM-MS SUPER
22663,MS-JU WEEKLY
22664,JU-MS WEEKLY
22667,NCJ-CBE SUPE
22668,CBE-NCJ SUPE
22669,TN-CBE LINK
22670,CBE-TN LINK
22677,YPR-KCVL A/C
22678,KCVL-YPR A/C
22679,YPR-HAS SUPE
22680,HAS-YPR SUPE
22681,MYS-MAS EXPR
22682,MAS-MYS EXPR
22683,YPR-LKO WEEK
22684,LKO-YPR WEEK
22685,YPR-CDG BI-
22686,CDG-YPR BI W
22687,SRE-CDG LINK
22688,CDG-MAS LINK
22691,BANGALORE RA
22692,BANGALORE RA
22697,UBL CHENNAI
22698,MAS- HUBLI E
22705,TPTY-JAT
22706,JAT-TPTY
22707,VSKP-TPTY WK
22708,TPTY-VSKP TR
22801,VSKP MAS WEE
22803,HWH-SBP S/F
22804,SBP-HWH S/F
22805,BBS ANVT WEE
22806,ANVT BBS WEE
22807,SRC - MAS AC
22808,MAS - SRC AC
22809,PRDP-VSKP WE
22810,VSKP-PRDP WE
22811,BBS-NDLS RAJ
22812,NDLS-BBS RAJ
22813,SRC-PRDP WEE
22814,PRDP-SRC WEE
22815,BSP - ERS SF
22816,ERS - BSP SF
22817,HWH-MYS SF E
22818,MYS - HWH SF
22819,BBS-VSKP SF
22821,JHG-PRR BI-W
22822,PRR-JGM EXPR
22823,BBS-NDLS RAJ
22824,NDLS-BBS RAJ
22825,SHM - MAS S/
22826,MAS - SHM EX
22827,PURI-SURAT S
22828,SURAT-PURI S
22829,BVJ - SHM EX
22830,SHM-BVJ EXP
22831,HWH-SRI SATY
22832,SRISATYASAIP
22833,BBS-KJM WEEK
22834,KJM-BBS WEEK
22835,SHM-PURI S/F
22836,PURI-SHM S/F
22837,HTE ERS DHAR
22838,ERS HTE DHAR
22839,ROU-BBS INTE
22840,BBS-ROU INTE
22843,BSP - PNBE S
22844,PNBE - BSP S
22845,PUNE - HTE E
22846,HTE PUNE EXP
22847,VSKP-LTT S/F
22848,LTT-VSKP S/F
22849,SHM - SC S/F
22850,SC-SHM SF EX
22851,SRC - MAQ SF
22852,MAQ - SRC SF
22853,SHM - VSKP W
22854,VSKP-SHM WEK
22855,SRC - TPTY W
22856,TPTY-SRC
22857,SRC ANVT WEE
22858,ANVT SRC WEK
22859,PURI-MAS S/F
22860,MAS-PURI S/F
22861,SHM-ADRA RAJ
22862,SHM-ADRA RAJ
22863,HWH-YPR WEEK
22864,YPR-HWH AC E
22865,LTT-PURI S/F
22866,PURI-LTT S/F
22867,DURG-NZM HUM
22868,NZM-DURG HUM
22869,VSKP-MAS S/F
22870,MAS-VSKP S/F
22871,BBS-TPTY S/F
22872,TPTY-BBS S/F
22873,DGHA-VSKP S/
22874,VSKP-DGHA S/
22875,KGP-PRR EXPR
22876,PRR-KGP EXPR
22877,HWH-ERS ANTY
22878,ERS-HWH ANTY
22879,BBS-TPTY S/F
22880,TPTY-BBS S/F
22881,PUNE-BBS S/F
22882,BBS-PUNE S/F
22883,PURI-YPR GAR
22884,YPR-PURI GAR
22885,LTT-TATA ANT
22886,TATA-LTT ANT
22887,HWH-YPR-HWH
22888,YPR-HWH HUMS
22889,DGHA-PURI S/
22890,PURI-DGHA S/
22891,HWH-RNC INTE
22892,RNCHWH INTER
22893,SNSI-HWH EXP
22894,HWH-SNSI EXP
22897,HWH-DGHA KAN
22898,DGHA -HWHKAN
22901,BDTS UDZ AII
22902,UDZ BDTS SUP
22903,BHUJ AC S F
22904,BDTS AC S F
22905,OKHA-HAPA LI
22906,HAPA-OKHA LI
22907,MAO HAPA SUP
22908,HAPA MADGAON
22909,BL  PURI S F
22910,PURI VALSAD
22911,SHIPRA EXPRE
22912,SHIPRA EXP
22914,PATNA BDTS H
22915,BDTS HSR SF
22916,HSR BDTS S F
22917,HARIDWAR EXP
22918,HW BDTS SF E
22919,CHENNAI ADI
22920,ADI CHENNAI
22925,UMB - KLK LI
22926,KLK - UMB LI
22927,LOK SHAKTI E
22928,LOK SHAKTI E
22929,BLD BRC EXP
22930,BRC BLD EXP
22931,BDTS JSM EXP
22932,JSM BDTS SF
22933,BDTS JP SF E
22934,JP BDTS SF E
22935,BDTS PIT  SF
22936,PIT BDTS SF
22937,RAJKOT REWA
22938,REWA RJT SUP
22939,HAPA BSP EXP
22940,BSP HAPA EXP
22941,INDB JAT SF
22942,JAT INDB SF
22943,PUNE INDORE
22944,IND PUNE EXP
22945,SAURASHTRA M
22946,SAURASHTRA M
22949,BDTS DEE EXP
22951,GANDHIDHAM E
22952,BANDRA T EXP
22953,GUJARAT EXPR
22954,GUJARAT EXPR
22955,KUTCH EXPRES
22956,KUTCH EXPRES
22957,SOMNATH EXPR
22959,JAMNAGAR INT
22960,SURAT INTERC
22961,HAPA INTERCI
22962,SURAT INTERC
22963,BDTS BVC SF
22964,BVC BDTS SF
22965,BDTS BGKT EX
22966,BGKT BDTS SF
22967,ADI ALD EXPR
22968,ALD ADI  SF
22969,OKHA BSB EXP
22970,BSB OKHA SF
22971,BDTS PATNA S
22972,PNBE BDTS SF
22973,GIMB PURI SF
22974,PURI GIMB EX
22981,KOTA-HMH SUP
22982,KOTA-HMH -KO
22983,KOTA-INDB IN
22989,BDTS MHV WEE
22990,MHV BDTS SF
22991,BDTS VRL SF
22992,VRL BDTS SF
22993,BDTS MHV SF
22994,MHV BDTS SF
22995,BDTS - AII
22996,AII-BDTS SUF
23141,TEESTA TORSH
23142,TEESTA TORSH
23225,SHC-BJU EXPR
23226,BJU - SHC EX
23345,BSB-SKTN LIN
23346,SKTN-BSB LIN
23347,SGRL-PNBE LI
23348,RJPB-SGRL LI
24041,NBD-KTW EXPR
24042,KTW-NBD
24227,VARUNA EXPRE
24228,VARUNA EXPRE
24369,TRIVENI EXPR
24370,TRIVENI EXP
24887,HW-UMB LINK
24888,UMB-HW  LINK
25013,CORBETT PARK
25014,CORBETT PARK
25035,RAMNAGAR-DLI
25036,RAMNAGAR-DLI
25201,SGL-NKE INTE
25202,NKE-SGL INTE
25631,BKN - GHY EX
25632,GHY - BKN EX
25657,KUNCHAN JUNG
25658,KUNCHAN JUNG
28181,BJU-KIR EXP
28182,KIR BJU EXPR
29019,NMH - KOTA E
29020,KOTA - MDS E
30111,BLN- BP  LOC
30112,BP - MJT LOC
30116,BP-BBDB LOCA
30121,MJT-NH LOCAL
30122,NH - MJT LOC
30123,MJT - NH LOC
30128,KLYM - MJT L
30135,MJT-RHA LOCA
30142,GEDE - MJT L
30145,BBD-KNJ
30152,NH - MJT LOC
30154,NH - MJT LOC
30211,BBDB - DDJ L
30311,PPGT - BT LO
30312,BT -PPGT LOC
30313,MJT-BT LOCAL
30314,DTK-MJT LOCA
30317,MJT-DTK LOCA
30321,MJT - HNB LO
30322,HNB-BBDB LOC
30324,HNB-PPGT LOC
30331,MJT- HB LOCA
30332,HB - MJT LOC
30333,MJT-HB  LOCA
30342,BNJ - MJT LO
30344,BNJ - MJT LO
30346,BNJ-BBD LOCA
30351,MJT - BT LOC
30353,MJT-DTK LOCA
30357,MJT-MMG LOCA
30358,MMG-MJT LOCA
30361,MJT - HNB LO
30411,BBDB - SDAH
30412,SDAH - BBDB
30413,BBDB - SDAH
30414,SDAH - BBDB
30416,SDAH - BBDB
30451,KOAA-SDAH LO
30452,SDAH-KOAA LO
30511,CHT - MJT LO
30552,MJT - GOF LO
30612,BBDB - BRP L
30711,LKPR - MJT L
30712,MJT - LKPR
31051,BGB-BP LOCAL
31053,BGB-NH LOCAL
31055,BGB-NH LOCAL
31111,SDAH-KWAE LO
31112,KWAE-SDAH LO
31151,SDAH - BWN L
31152,BWN-SDAH LOC
31191,NH-KLYM LOCA
31192,KLYM - NH LO
31211,SDAH-BP LOCA
31212,BP-SDAH LOCA
31213,SDAH-BP LOCA
31214,BP-SDAH LOCA
31215,SDAH-BP LOCA
31216,BP-SDAH LOCA
31217,SDAH - BP LO
31218,BP-SDAH LOCA
31219,SDAH - BP LO
31220,BP-SDAH LOCA
31221,SDAH - BP LO
31222,BP-SDAH LOCA
31223,SDAH - BP LO
31224,BP-SDAH LOCA
31225,SDAH-BPLOCAL
31226,BP -SDAH LOC
31227,SDAH - BP LO
31228,BP-SDAH LOCA
31229,SDAH - BP LO
31230,BP-SDAH LOCA
31231,SDAH-BPLOCAL
31232,BP -SDAH LOC
31233,SDAH-BP LOCA
31234,BP-SDAH LOCA
31235,SDAH - BP LO
31236,BP-SDAH LOCA
31237,SDAH BP LOCA
31238,BP-SDAH LOCA
31239,SDAH - BP LO
31240,BP-SDAH
31241,SDAH -BP LOC
31261,BNXR - BP LO
31311,SDAH - KLYM
31312,KLYM-SDAH LO
31313,SDAH - KLYM
31314,KLYM-SDAH LO
31315,SDAH-KLYM LO
31316,KLYM - SDAH
31317,SDAH - KLYM
31318,KLYM-SDAH LO
31319,SDAH - KLYM
31320,KLYM-SDAH LO
31321,SDAH - KLYM
31322,KLYM-SDAH LO
31323,SDAH - KLYM
31324,KLYM-SDAH LO
31325,SDAH - KLYM
31326,KLYM-SDAH LO
31327,SDAH - KLYM
31328,KLYM-SDAH LO
31329,SDAH - KLYM
31330,KLYM-SDAH LO
31331,SDAH - KLYM
31332,KLYM-SDAH LO
31333,SDAH - KLYM
31334,KLYM-SDAH LO
31335,SDAH - KLYM
31336,KLYM-SDAH LO
31337,SDAH - KLYM
31338,KLYM-SDAH EM
31339,SDAH - KLYM
31411,SDAH -NH  LO
31412,NH-SDAH LOCA
31413,SDAH-NH LOCA
31414,NH - SDAH LO
31415,SDAH NH LOCA
31416,NH-SDAH LOCA
31417,SDAH - NH LO
31418,NH - SDAH LO
31420,NH - SDAH LO
31421,SDAH - NH LO
31422,NH - SDAH LO
31423,SDAH - NH LO
31424,NH - SDAH LO
31425,SDAH-NH LOCA
31426,NH - SDAH LO
31427,SDAH-NH LOCA
31428,NH-SDAH LOCA
31429,SDAH - NH LO
31430,NH - SDAH LO
31431,SDAH - NH LO
31432,NH-SDAH LOCA
31433,SDAH - NH LO
31434,NH - SDAH LO
31435,SDAH - NH LO
31436,NH - SDAH LO
31437,SDAH - NH LO
31438,NH - SDAH LO
31439,SDAH - NH LO
31440,NH - SDAH LO
31441,SDAH-NH LOCA
31442,NH - SDAH LO
31443,SDAH - NH LO
31444,NH - SDAH LO
31445,SDAH - NH LO
31446,NH - SDAH LO
31447,SDAH-NH LOCA
31448,NH-SDAH LOCA
31449,SDAH - NH LO
31450,NH - SDAH LO
31451,SDAH - NH LO
31471,SDAH - NH LO
31511,SDAH-STB LOC
31512,STB - SDAH L
31513,SDAH-STB LOC
31514,STB - SDAH L
31515,SDAH- STB LO
31516,STB - SDAH L
31517,SDAH- STB LO
31518,STB - SDAH L
31519,SDAH- STB LO
31520,STB - SDAH L
31521,SDAH- STB LO
31522,STB - SDAH L
31523,SDAH- STB LO
31524,STB - SDAH L
31525,SDAH- STB LO
31526,STB - SDAH L
31527,SDAH-STB LOC
31528,STB - SDAH L
31529,SDAH-STB LOC
31530,STB - SDAH L
31531,SDAH- STB LO
31532,STB - SDAH L
31533,SDAH- STB LO
31534,STB - SDAH L
31535,SDAH- STB LO
31536,STB - SDAH L
31537,SDAH- STB LO
31538,STB-SDAH LOC
31539,SDAH- STB LO
31540,STB - SDAH L
31541,SDAH- STB LO
31542,STB - SDAH L
31571,RHA-KNJ LOCA
31584,KNJ-STB LOCA
31585,STB-KNJ LOCA
31586,KNJ-STB LOCA
31601,SDAH-RHA LOC
31602,RHA - SDAH L
31611,SDAH-RHA  LO
31612,RHA - SDAH L
31613,SDAH-RHA  LO
31614,RHA -SDAH LO
31615,SDAH-RHA LOC
31616,RHA -SDAH LO
31617,SDAH-RHA LOC
31618,RHA -SDAH LO
31619,SDAH-RHA LOC
31620,RHA - SDAH L
31621,SDAH-RHA LOC
31622,RHA - SDAH L
31623,SDAH - RHA L
31624,RHA - SDAH L
31625,SDAH-RHA LOC
31626,RHA - SDAH L
31627,SDAH-RHA LOC
31628,RHA - SDAH L
31629,SDAH-RHA LOC
31630,RHA - SDAH L
31631,SDAH-RHA LOC
31632,RHA-SDAH LOC
31633,SDAH-RHA LOC
31634,RHA-SDAH LOC
31636,RHA-SDAH LOC
31711,NH - RHA LOC
31712,RHA-NH LOCAL
31713,NH-RHA  LOCA
31714,RHA-NH LOCAL
31721,RHA - KNJ LO
31722,KNJ -RHA LOC
31723,RHA-KNJ LOCA
31724,KNJ-RHALOCAL
31725,RHA - KNJ
31726,KNJ-RHA LOCA
31741,RHA - GEDE L
31742,GEDE-RHA LOC
31743,RHA - GEDE L
31744,GEDE-RHA LOC
31745,RHA - GEDE L
31746,GEDE-RHA LOC
31747,RHA-GEDE LOC
31748,GEDE-RHA LOC
31749,RHA -GEDE LO
31750,GEDE-RHA LOC
31751,RHA -GEDE LO
31752,GEDE-RHA LOC
31753,RHA -GEDE LO
31754,GEDE-RHA LOC
31755,RHA-GEDE LOC
31756,GEDE-RHA LOC
31757,RHA-GXD LOCA
31758,GEDE-RHA LOC
31765,RHA-LGL EMU
31766,LGL-RHA EMU
31767,RHA-LGL EMU
31768,LGL - RHA PA
31770,LGL-RHA EMU
31771,RHA -LGL EMU
31772,LGL - RHA EM
31781,RHA-STB LOCA
31782,STB-RHA LOCA
31783,RHA-STB LOCA
31784,STB-RHA LOCA
31786,STB-RHA LOCA
31801,SDAH-KNJ LOC
31802,KNJ-SDAH LOC
31811,SDAH-KNJ LOC
31812,KNJ - SDAJ L
31813,SDAH-KNJ LOC
31814,KNJ - SDAH
31815,SDAH-KNJ LOC
31816,KNJ - SDAH L
31817,SDAH-KNJ LOC
31818,KNJ - SDAH
31819,SDAH-KNJ LOC
31820,KNJ - SDAH
31821,SDAH-KNJ LOC
31822,KNJ - SDAH
31823,SDAH-KNJ LOC
31824,KNJ - SDAH
31825,SDAH-KNJ LOC
31826,KNJ - SDAH
31827,SDAH - KNJ L
31828,KNJ - SDAH
31829,SDAH-KNJ LOC
31830,KNJ - SDAH
31831,SDAH-KNJ LOC
31832,KNJ - SDAH
31833,SDAH-KNJ LOC
31834,KNJ - SDAH
31835,SDAH-KNJ LOC
31836,KNJ - SDAH L
31837,SDAH-KNJ LOC
31838,KNJ-SDAH LOC
31839,SDAH-KNJ LOC
31840,KNJ-SDAH LOC
31841,SDAH-KNJ LOC
31842,KNJ-SDAH EMU
31843,SDAH-LGL MEM
31844,KNJ-SDAH LOC
31861,KNJ LGL EMU
31862,LGL KNJ EMU
31863,KNJ LGL EMU
31864,LGL KNJ EMU
31865,KNJ LGL EMU
31866,LGL KNJ EMU
31911,SDAH-GEDE LO
31912,GEDE - SDAH
31913,SDAH-GEDE LO
31914,GEDE - SDAH
31915,SDAH-GEDE LO
31916,GEDE - SDAH
31917,SDAH-GEDE LO
31918,GEDE - SDAH
31919,SDAH-GEDE LO
31920,GEDE- SDAH L
31921,SDAH - GEDE
31922,GEDE - SDAH
31923,SDAH-GEDE LO
31924,GEDE - SDAH
31925,SDAH-GEDE LO
31926,GEDE - SDAH
31927,SDAH-GEDE LO
31928,GEDE - SDAH
31929,SDAH-GEDE LO
32211,SDAH-DKAE LO
32212,DKAE-SDAH LO
32213,SDAH-DKAE LO
32214,DKAE-SDAH LO
32215,SDAH-DKAE LO
32216,DKAE-SDAH LO
32217,SDAH-DKAE LO
32218,DKAE-SDAH LO
32219,SDAH-DKAE LO
32220,DKAE-SDAH LO
32221,SDAH-DKAE LO
32222,DKAE-SDAH LO
32223,SDAH-DKAE LO
32224,DKAE-SDAH LO
32225,SDAH-DKAE LO
32226,DKAE-SDAH LO
32227,SDAH-DKAE LO
32228,DKAE-SDAH LO
32229,SDAH-DKAE LO
32230,DKAE-SDAH LO
32231,SDAH-DKAE LO
32232,DKAE-SDAH LO
32233,SDAH-DKAE LO
32234,DKAE-SDAH LO
32235,SDAH-DKAE LO
32236,DKAE-SDAH LO
32237,SDAH-DKAE LO
32238,DKAE-SDAH LO
32239,SDAH-DKAE LO
32240,DKAE-SDAH LO
32241,SDAH-DKAE LO
32242,DKAE-SDAH LO
32243,SDAH-DKAE LO
32244,DKAE-SDAH LO
32245,SDAH-DKAE LO
32246,DKAE-SDAH LO
32247,SDAH-DKAE LO
32248,DKAE-SDAH LO
32249,SDAH-DKAE LO
32250,DKAE-SDAH LO
32252,DKAE-SDAH LO
32411,SDAH-BRPA LO
32412,BRPA - SDAH
32413,SDAH-BRPA  L
32414,BRPA-SDAH LO
33061,CG - BT LOCA
33212,DDJ - SDAH L
33231,DDJ- BP LOCA
33232,BP-DDJ LOCAL
33262,BT - DDJ LOC
33271,DDJ - GBG LO
33282,HNB-DDJ LOCA
33291,DDJ-DKAE LOC
33311,BT-HNB LOCAL
33312,HNB-BT LOCAL
33313,BT-HNB LOCAL
33314,HNB-BT LOCAL
33315,BT-HNB LOCAL
33316,HNB-BT LOCAL
33317,BT - HNB LOC
33318,HNB-BT LOCAL
33319,BT - HNB LOC
33320,HNB BT LOCAL
33321,BT - HNB LOC
33323,BT-HNB LOCAL
33325,BT HNB LOCAL
33351,BT - HB LOCA
33357,BT-DTK LOCAL
33361,BT-BNJ LOCAL
33362,BNJ- BT LOCA
33363,BT -BNJ LOCA
33364,BNJ- BT LOCA
33365,BT-BNJ LOCAL
33366,BNJ-BT LOCAL
33367,BT-BNJ LOCAL
33382,GBG-BT LOCAL
33401,SDAH-BT MATR
33402,BT-SDAH MATR
33411,SDAH-DDC LOC
33412,DDC-SDAH LOC
33421,SDAH-MMG LOC
33422,MMG - SDAH L
33431,SDAH - BT LO
33432,BT-SDAH LOCA
33433,SDAH - BT LO
33434,BT - SDAH LO
33435,SDAH - BT LO
33436,BT -SDAH LOC
33437,SDAH - BT LO
33438,BT -SDAH LOC
33439,SDAH - BT LO
33440,BT -SDAH LOC
33441,SDAH-BT LOCA
33443,SDAH - BT LO
33445,SDAH - BT LO
33447,SDAH - BT LO
33511,SDAH-HNB LOC
33512,HNB-SDAH LOC
33513,SDAH - HNB L
33514,HNB-SDAH LOC
33515,SDAH - HNB L
33516,HNB-SDAH LOC
33517,SDAH - HNB L
33518,HNB-SDAH LOC
33519,SDAH - HNB L
33520,HNB-SDAH LOC
33521,SDAH - HNB L
33522,HNB-SDAH LOC
33523,SDAH - HNB L
33524,HNB-SDAH LOC
33525,SDAH - HNB L
33526,HNB-SDAH LOC
33527,SDAH-HNB  LO
33528,HNB-SDAH LOC
33529,SDAH-HNB LOC
33530,HNB-SDAH LOC
33531,SDAH-HNB LOC
33532,HNB-SDAH LOC
33533,SDAH-HB LOCA
33534,HB-SDAH LOCA
33536,HNB-SDAH LOC
33538,HNB-SDAH LOC
33611,SDAH-DTK LOC
33612,DTK-SDAH LOC
33613,SDAH-DTK LOC
33614,DTK-SDAH LOC
33615,SDAH - DTK L
33616,DTK - SDAH L
33617,SDAH - DTK L
33618,DTK-SDAH LOC
33619,SDAH - DTK L
33620,DTK-SDAH LOC
